n,topology,strategy,recall,reduction,centrality_corr,edges_gt,edges_ris
250,erdos_renyi,heuristic,0.7853025936599424,0.23048995983935738,0.8831010285642106,1388,23951
250,erdos_renyi,heuristic,0.7642752562225475,0.2263453815261044,0.8913018444617594,1366,24080
250,erdos_renyi,heuristic,0.7635431918008785,0.22705220883534138,0.8576697058338291,1366,24058
250,erdos_renyi,heuristic,0.7647482014388489,0.22358232931726907,0.8647113717307792,1390,24166
250,erdos_renyi,heuristic,0.7897026831036983,0.22727710843373494,0.8574527692804848,1379,24051
250,erdos_renyi,heuristic,0.7775346462436178,0.22531726907630523,0.8678896518664038,1371,24112
250,erdos_renyi,heuristic,0.7554426705370102,0.22547791164658637,0.8900499045313499,1378,24107
250,erdos_renyi,heuristic,0.7780203784570596,0.22428915662650606,0.8828044869743085,1374,24144
250,erdos_renyi,heuristic,0.7721518987341772,0.2282088353413655,0.8870600665199113,1422,24022
250,erdos_renyi,heuristic,0.7679597701149425,0.22811244979919676,0.8558148615830896,1392,24025
250,erdos_renyi,heuristic,0.7741258741258741,0.2271164658634538,0.8735126802991673,1430,24056
250,erdos_renyi,heuristic,0.7689477557027226,0.2271164658634538,0.8926589309111378,1359,24056
250,erdos_renyi,heuristic,0.7731343283582089,0.2275662650602409,0.8844698398336075,1340,24042
250,erdos_renyi,heuristic,0.7820069204152249,0.22779116465863458,0.8901611246170258,1445,24035
250,erdos_renyi,heuristic,0.7571743929359823,0.22885140562248996,0.8749997083663644,1359,24002
250,erdos_renyi,heuristic,0.7682119205298014,0.22702008032128518,0.8546255925898072,1359,24059
250,erdos_renyi,heuristic,0.7750696378830083,0.2274698795180723,0.8633146590582387,1436,24045
250,erdos_renyi,heuristic,0.7740492170022372,0.2282730923694779,0.8735558454019478,1341,24020
250,erdos_renyi,heuristic,0.7769347496206374,0.22644176706827313,0.8954565714323423,1318,24077
250,erdos_renyi,heuristic,0.7701317715959004,0.2275662650602409,0.8622181476323947,1366,24042
250,erdos_renyi,heuristic,0.778397212543554,0.2275662650602409,0.8761647598410665,1435,24042
250,erdos_renyi,heuristic,0.7706146926536732,0.22679518072289162,0.8575067562441142,1334,24066
250,erdos_renyi,heuristic,0.7645756457564575,0.22660240963855427,0.860175113348756,1355,24072
250,erdos_renyi,heuristic,0.7498171177761521,0.22567068273092372,0.8526639469648336,1367,24101
250,erdos_renyi,heuristic,0.7794985250737463,0.2266987951807229,0.851480333779449,1356,24069
250,erdos_renyi,heuristic,0.7701818181818182,0.22714859437751,0.8648183146327938,1375,24055
250,erdos_renyi,heuristic,0.7792307692307693,0.2283052208835341,0.8733037187640174,1300,24019
250,erdos_renyi,heuristic,0.7806228373702422,0.2271164658634538,0.9053049093236212,1445,24056
250,erdos_renyi,heuristic,0.7467343976777939,0.22689156626506024,0.8525249851955476,1378,24063
250,erdos_renyi,heuristic,0.7730742539902845,0.22724497991967874,0.8593661351048012,1441,24052
250,erdos_renyi,logarithmic,0.1935483870967742,0.8100883534136546,0.5105157395805178,1364,5911
250,erdos_renyi,logarithmic,0.1735357917570499,0.8100883534136546,0.4541667166347235,1383,5911
250,erdos_renyi,logarithmic,0.18657243816254418,0.810570281124498,0.43555080781730976,1415,5896
250,erdos_renyi,logarithmic,0.19362186788154898,0.8098313253012048,0.43194330054722724,1317,5919
250,erdos_renyi,logarithmic,0.1937590711175617,0.8096706827309237,0.49492818423300716,1378,5924
250,erdos_renyi,logarithmic,0.20055517002081888,0.8103132530120482,0.42673777418019954,1441,5904
250,erdos_renyi,logarithmic,0.16308376575240918,0.8104738955823293,0.3668184973934391,1349,5899
250,erdos_renyi,logarithmic,0.18777943368107303,0.8088995983935743,0.43658995988757576,1342,5948
250,erdos_renyi,logarithmic,0.19779411764705881,0.8105381526104418,0.4267767338496966,1360,5897
250,erdos_renyi,logarithmic,0.16666666666666666,0.8102489959839357,0.38841952183734124,1374,5906
250,erdos_renyi,logarithmic,0.20043891733723482,0.8089638554216867,0.3863338401838051,1367,5946
250,erdos_renyi,logarithmic,0.2028673835125448,0.8097670682730924,0.4416591261521604,1395,5921
250,erdos_renyi,logarithmic,0.18168709444844988,0.8112449799196787,0.47407307555218825,1387,5875
250,erdos_renyi,logarithmic,0.1978021978021978,0.8113413654618474,0.44289284503340465,1365,5872
250,erdos_renyi,logarithmic,0.18456883509833585,0.8104738955823293,0.4637848192630315,1322,5899
250,erdos_renyi,logarithmic,0.17851959361393324,0.8107951807228916,0.5205087309999988,1378,5889
250,erdos_renyi,logarithmic,0.1875945537065053,0.8096706827309237,0.4018022199719998,1322,5924
250,erdos_renyi,logarithmic,0.20955882352941177,0.809863453815261,0.44588471509398336,1360,5918
250,erdos_renyi,logarithmic,0.2004521477015825,0.8100883534136546,0.43890781622510716,1327,5911
250,erdos_renyi,logarithmic,0.16800584368151936,0.8094779116465863,0.44112577821705873,1369,5930
250,erdos_renyi,logarithmic,0.17633928571428573,0.8105060240963855,0.4138043017702004,1344,5898
250,erdos_renyi,logarithmic,0.1888162672476398,0.8106987951807229,0.3774687676886505,1377,5892
250,erdos_renyi,logarithmic,0.1968205904617714,0.8101847389558233,0.3853360371108395,1321,5908
250,erdos_renyi,logarithmic,0.1932471264367816,0.8105381526104418,0.39723898628705606,1392,5897
250,erdos_renyi,logarithmic,0.20860685630926332,0.8094136546184739,0.515355331887692,1371,5932
250,erdos_renyi,logarithmic,0.20144927536231885,0.809285140562249,0.4870271134058711,1380,5936
250,erdos_renyi,logarithmic,0.19718309859154928,0.8093172690763052,0.3235536434862171,1349,5935
250,erdos_renyi,logarithmic,0.20516499282639886,0.8101526104417671,0.33356109942372336,1394,5909
250,erdos_renyi,logarithmic,0.1802451333813987,0.8106024096385542,0.36816406272521823,1387,5895
250,erdos_renyi,logarithmic,0.19908466819221968,0.8096064257028113,0.38278147258338746,1311,5926
250,barabasi_albert,heuristic,0.7746938775510204,0.2275020080321285,0.97819120018301,1225,24044
250,barabasi_albert,heuristic,0.7714285714285715,0.22605622489959842,0.9838156209362311,1225,24089
250,barabasi_albert,heuristic,0.7877551020408163,0.22836947791164663,0.9813939751967018,1225,24017
250,barabasi_albert,heuristic,0.7755102040816326,0.22390361445783136,0.9842530303933917,1225,24156
250,barabasi_albert,heuristic,0.7673469387755102,0.22814457831325297,0.9789509527485791,1225,24024
250,barabasi_albert,heuristic,0.7820408163265307,0.22682730923694783,0.9820399113005374,1225,24065
250,barabasi_albert,heuristic,0.7689795918367347,0.2271807228915662,0.9841447348865421,1225,24054
250,barabasi_albert,heuristic,0.7820408163265307,0.22493172690763052,0.9822995572782436,1225,24124
250,barabasi_albert,heuristic,0.7763265306122449,0.2266987951807229,0.9777907308051851,1225,24069
250,barabasi_albert,heuristic,0.7746938775510204,0.22689156626506024,0.9842029566568111,1225,24063
250,barabasi_albert,heuristic,0.7918367346938775,0.22615261044176704,0.9811774409329909,1225,24086
250,barabasi_albert,heuristic,0.7640816326530612,0.22759839357429723,0.981998914155553,1225,24041
250,barabasi_albert,heuristic,0.7665306122448979,0.2274377510040161,0.9774307235641848,1225,24046
250,barabasi_albert,heuristic,0.7942857142857143,0.22624899598393577,0.9800550759047133,1225,24083
250,barabasi_albert,heuristic,0.7616326530612245,0.23032931726907635,0.9714356230394663,1225,23956
250,barabasi_albert,heuristic,0.7804081632653062,0.22612048192771084,0.982537990209516,1225,24087
250,barabasi_albert,heuristic,0.773061224489796,0.2275341365461847,0.9797961776948175,1225,24043
250,barabasi_albert,heuristic,0.7795918367346939,0.22528514056224902,0.9842632840814147,1225,24113
250,barabasi_albert,heuristic,0.7453061224489796,0.22885140562248996,0.9761076858831038,1225,24002
250,barabasi_albert,heuristic,0.7853061224489796,0.2270843373493976,0.981094104539985,1225,24057
250,barabasi_albert,heuristic,0.7706122448979592,0.22531726907630523,0.9830500302397848,1225,24112
250,barabasi_albert,heuristic,0.7804081632653062,0.22618473895582325,0.9805951010883247,1225,24085
250,barabasi_albert,heuristic,0.7624489795918368,0.22586345381526107,0.9783998176004094,1225,24095
250,barabasi_albert,heuristic,0.7795918367346939,0.22779116465863458,0.9804108143584704,1225,24035
250,barabasi_albert,heuristic,0.769795918367347,0.22602409638554222,0.9809836165835181,1225,24090
250,barabasi_albert,heuristic,0.7795918367346939,0.2275662650602409,0.9807893274240682,1225,24042
250,barabasi_albert,heuristic,0.7787755102040816,0.22917269076305224,0.9837287319390159,1225,23992
250,barabasi_albert,heuristic,0.7795918367346939,0.22657028112449795,0.9832903698296109,1225,24073
250,barabasi_albert,heuristic,0.7673469387755102,0.223710843373494,0.9752531545290619,1225,24162
250,barabasi_albert,heuristic,0.773061224489796,0.22891566265060237,0.9835546049127584,1225,24000
250,barabasi_albert,logarithmic,0.17469387755102042,0.809863453815261,0.7656927848572809,1225,5918
250,barabasi_albert,logarithmic,0.19510204081632654,0.8093493975903614,0.7905287275125727,1225,5934
250,barabasi_albert,logarithmic,0.18857142857142858,0.8095100401606425,0.7979879882613246,1225,5929
250,barabasi_albert,logarithmic,0.18857142857142858,0.8090923694779116,0.7877100752999756,1225,5942
250,barabasi_albert,logarithmic,0.2146938775510204,0.8106666666666666,0.837164803336687,1225,5893
250,barabasi_albert,logarithmic,0.17795918367346938,0.8094457831325301,0.8451414722366966,1225,5931
250,barabasi_albert,logarithmic,0.18122448979591838,0.8092530120481928,0.7564713125125416,1225,5937
250,barabasi_albert,logarithmic,0.1836734693877551,0.8103453815261044,0.7355480854880595,1225,5903
250,barabasi_albert,logarithmic,0.1853061224489796,0.8097670682730924,0.7777982711096153,1225,5921
250,barabasi_albert,logarithmic,0.20326530612244897,0.8106666666666666,0.8392082064602447,1225,5893
250,barabasi_albert,logarithmic,0.16979591836734695,0.809991967871486,0.7842156019182521,1225,5914
250,barabasi_albert,logarithmic,0.20081632653061224,0.8104417670682731,0.8050093072447406,1225,5900
250,barabasi_albert,logarithmic,0.17795918367346938,0.8106345381526104,0.7539591932910584,1225,5894
250,barabasi_albert,logarithmic,0.19346938775510203,0.8099277108433736,0.6925256867123075,1225,5916
250,barabasi_albert,logarithmic,0.1836734693877551,0.809574297188755,0.8365798456334229,1225,5927
250,barabasi_albert,logarithmic,0.18693877551020407,0.8101204819277108,0.7817800025670449,1225,5910
250,barabasi_albert,logarithmic,0.19591836734693877,0.8094457831325301,0.7760501431195327,1225,5931
250,barabasi_albert,logarithmic,0.18775510204081633,0.8099598393574297,0.7997290686642686,1225,5915
250,barabasi_albert,logarithmic,0.18448979591836734,0.810281124497992,0.7609633784944859,1225,5905
250,barabasi_albert,logarithmic,0.19183673469387755,0.8099598393574297,0.8366138240942026,1225,5915
250,barabasi_albert,logarithmic,0.20653061224489797,0.809574297188755,0.8037596358780188,1225,5927
250,barabasi_albert,logarithmic,0.21142857142857144,0.8093815261044177,0.7798488092150908,1225,5933
250,barabasi_albert,logarithmic,0.20408163265306123,0.8106345381526104,0.7854275387728371,1225,5894
250,barabasi_albert,logarithmic,0.19183673469387755,0.8094779116465863,0.8500086112649808,1225,5930
250,barabasi_albert,logarithmic,0.19020408163265307,0.8096385542168675,0.7941847976156959,1225,5925
250,barabasi_albert,logarithmic,0.1983673469387755,0.8087068273092369,0.8199401952326909,1225,5954
250,barabasi_albert,logarithmic,0.1893877551020408,0.8106666666666666,0.8332590200604832,1225,5893
250,barabasi_albert,logarithmic,0.18857142857142858,0.8099598393574297,0.7921527171010025,1225,5915
250,barabasi_albert,logarithmic,0.1853061224489796,0.8089317269076305,0.7737466688680985,1225,5947
250,barabasi_albert,logarithmic,0.21551020408163266,0.810281124497992,0.829949120547515,1225,5905
250,watts_strogatz,heuristic,0.784,0.2240963855421687,0.4551057953828185,1250,24150
250,watts_strogatz,heuristic,0.788,0.22727710843373494,0.5659399929784278,1250,24051
250,watts_strogatz,heuristic,0.7752,0.22724497991967874,0.47842578262659546,1250,24052
250,watts_strogatz,heuristic,0.7784,0.22624899598393577,0.5117449906414687,1250,24083
250,watts_strogatz,heuristic,0.7608,0.22682730923694783,0.4217411731786181,1250,24065
250,watts_strogatz,heuristic,0.772,0.22602409638554222,0.43930057525184973,1250,24090
250,watts_strogatz,heuristic,0.8008,0.22769477911646585,0.48049568686199845,1250,24038
250,watts_strogatz,heuristic,0.7784,0.22412851405622491,0.4530266637091419,1250,24149
250,watts_strogatz,heuristic,0.7536,0.22663453815261048,0.4677583976289577,1250,24071
250,watts_strogatz,heuristic,0.78,0.22689156626506024,0.5452380952380962,1250,24063
250,watts_strogatz,heuristic,0.764,0.22775903614457826,0.41213389543318446,1250,24036
250,watts_strogatz,heuristic,0.772,0.2252208835341365,0.3487806242832763,1250,24115
250,watts_strogatz,heuristic,0.7904,0.22724497991967874,0.5061472815914794,1250,24052
250,watts_strogatz,heuristic,0.7584,0.22660240963855427,0.3689054341593572,1250,24072
250,watts_strogatz,heuristic,0.7736,0.2266987951807229,0.5583586876996045,1250,24069
250,watts_strogatz,heuristic,0.756,0.22727710843373494,0.5075974496615967,1250,24051
250,watts_strogatz,heuristic,0.7688,0.22682730923694783,0.5353064168700408,1250,24065
250,watts_strogatz,heuristic,0.7712,0.2274377510040161,0.4257386283538396,1250,24046
250,watts_strogatz,heuristic,0.7752,0.22592771084337349,0.48190413379066793,1250,24093
250,watts_strogatz,heuristic,0.7512,0.22579919678714855,0.4578899555319535,1250,24097
250,watts_strogatz,heuristic,0.7704,0.2271164658634538,0.5729227915595739,1250,24056
250,watts_strogatz,heuristic,0.7696,0.22551004016064258,0.5639623437281707,1250,24106
250,watts_strogatz,heuristic,0.7776,0.22313253012048195,0.4971660523067244,1250,24180
250,watts_strogatz,heuristic,0.7752,0.22730923694779115,0.5518204046705081,1250,24050
250,watts_strogatz,heuristic,0.7944,0.22493172690763052,0.4562631972807826,1250,24124
250,watts_strogatz,heuristic,0.792,0.22477108433734938,0.45972032926923057,1250,24129
250,watts_strogatz,heuristic,0.7792,0.2251887550200803,0.5349993205702877,1250,24116
250,watts_strogatz,heuristic,0.7576,0.22734136546184736,0.46777813726204504,1250,24049
250,watts_strogatz,heuristic,0.76,0.22544578313253016,0.38247272414031064,1250,24108
250,watts_strogatz,heuristic,0.7792,0.2270843373493976,0.467738384444875,1250,24057
250,watts_strogatz,logarithmic,0.1744,0.8095421686746989,0.0505892783690441,1250,5928
250,watts_strogatz,logarithmic,0.2088,0.8108273092369478,0.13317333615828453,1250,5888
250,watts_strogatz,logarithmic,0.196,0.8094457831325301,0.15189814051821401,1250,5931
250,watts_strogatz,logarithmic,0.204,0.8099277108433736,0.24639029771919363,1250,5916
250,watts_strogatz,logarithmic,0.1856,0.8091566265060242,0.16902423369064762,1250,5940
250,watts_strogatz,logarithmic,0.2032,0.8090602409638554,0.22493211398239168,1250,5943
250,watts_strogatz,logarithmic,0.196,0.8093815261044177,0.18150834968817756,1250,5933
250,watts_strogatz,logarithmic,0.1992,0.8105060240963855,0.11638434274603825,1250,5898
250,watts_strogatz,logarithmic,0.1712,0.8099598393574297,0.1518999298881218,1250,5915
250,watts_strogatz,logarithmic,0.1784,0.810281124497992,0.19906334291009095,1250,5905
250,watts_strogatz,logarithmic,0.168,0.8108273092369478,0.17654073882421806,1250,5888
250,watts_strogatz,logarithmic,0.196,0.8091244979919678,0.1863913038096967,1250,5941
250,watts_strogatz,logarithmic,0.1904,0.8100562248995984,0.2435980867141962,1250,5912
250,watts_strogatz,logarithmic,0.1888,0.8104096385542169,0.18346564521135703,1250,5901
250,watts_strogatz,logarithmic,0.1872,0.8101526104417671,0.15120662661587903,1250,5909
250,watts_strogatz,logarithmic,0.1816,0.8100240963855422,0.18756093622121378,1250,5913
250,watts_strogatz,logarithmic,0.1904,0.8096385542168675,0.2463006414231386,1250,5925
250,watts_strogatz,logarithmic,0.2008,0.8091887550200803,0.1256322908578678,1250,5939
250,watts_strogatz,logarithmic,0.1832,0.8101847389558233,0.19110004155375349,1250,5908
250,watts_strogatz,logarithmic,0.1792,0.8104096385542169,0.14156911482173098,1250,5901
250,watts_strogatz,logarithmic,0.1712,0.8103132530120482,0.14181266881134105,1250,5904
250,watts_strogatz,logarithmic,0.1912,0.8101847389558233,0.0816626478357894,1250,5908
250,watts_strogatz,logarithmic,0.1856,0.8101526104417671,0.04474427448625902,1250,5909
250,watts_strogatz,logarithmic,0.1856,0.8101204819277108,0.23803576552032862,1250,5910
250,watts_strogatz,logarithmic,0.1968,0.8102168674698795,0.15640947924070084,1250,5907
250,watts_strogatz,logarithmic,0.1784,0.8096706827309237,0.13450230814200614,1250,5924
250,watts_strogatz,logarithmic,0.192,0.809574297188755,0.06864363115741925,1250,5927
250,watts_strogatz,logarithmic,0.1968,0.8101847389558233,0.11633162346153118,1250,5908
250,watts_strogatz,logarithmic,0.1864,0.809574297188755,0.1731270390349081,1250,5927
250,watts_strogatz,logarithmic,0.1904,0.8091887550200803,0.09502065386936077,1250,5939
250,stochastic_block,heuristic,0.7907573812580231,0.22261847389558231,0.0,779,24196
250,stochastic_block,heuristic,0.7597560975609756,0.22843373493975905,0.0,820,24015
